gene tag	gene_old_tag	gene_start	gene_end	strand	product	closest_match	match_index	match_value	distance	affyLog_8h	affyLog_10h	affyLog_12h	affyLog_14h	affyLog_16h	affyLog_18h	affyLog_20h
SVEN_4934	SMD07498	5309106	5309798	+	hypothetical protein	0				-0.016226148999998635	-0.08134021399999991	0.009210334666665432	-0.0973169433333334	0.013032426666667263	-0.09477040400000014	-0.12519708333333224
SVEN_4935	SMD07499	5309835	5310380	+	hypothetical protein	0				0.1733521419999997	-0.04414584066666727	0.111870785999999	-0.02316607299999962	-0.07945528299999971	-0.03025583666666698	0.005602676166667209
SVEN_4936	SMD07500	5310500	5311072	-	hypothetical protein	0				-0.17258787099999928	0.42280523133333237	0.18140538299999953	0.04847113700000172	-0.17975852733333397	-0.14665212133333227	-0.04053983516666637
SVEN_4937	SMD07501	5311232	5311672	-	hypothetical protein	0				-0.08776784466666676	0.029010040333333542	-0.12614230233333323	0.03033971033333316	-0.21225019099999987	0.0045663276666667585	-0.06463005483333362
SVEN_4938	SMD07502	5311730	5313430	-	hypothetical protein	0				0.07640736366666712	0.10962000966666707	-0.006918069000001026	-0.10501521199999875	-0.010618322333333374	-0.004800581666667192	-0.020133795166666246
SVEN_4939	SMD07503	5313420	5313971	-	hypothetical protein	0				0.02777953100000019	0.05177354566666725	0.10972196833333303	-0.03416325533333264	0.1470045993333331	-0.016856331999999696	0.006151795166666751
SVEN_4940	SMD07504	5314046	5315947	-	DNA primase	0				0.1331263843333339	0.09564113233333238	0.1019101503333335	0.14756755166666746	0.1536601656666674	-0.04699852733333287	0.20310419716666672
SVEN_4941	SMD07505	5316096	5316290	-	hypothetical protein	0				0.06799015866666558	0.06413112866666637	0.05381730099999871	-0.033492659666666924	-0.001322858666665816	0.02133530233333225	-0.020101082500000977
SVEN_4942	SMD07507	5316413	5316913	+	hypothetical protein	0				-0.0642172263333336	0.2619462916666677	0.1201020969999993	0.003115751333332639	-0.08599832733333379	-0.12222335399999995	-0.316853046166667
SVEN_4943	SMD07508	5316938	5318092	+	phage integrase family protein	0				0.20355585500000029	0.09043549999999989	0.1386262699999996	0.024446463333333668	-0.08600755266666749	-0.05999347833333335	-0.12588786049999978
SVEN_4944	SMD07509	5318100	5318495	-	Nickel-dependent superoxide dismutase	0				0.312408156666665	-0.010712823333335564	-0.2742350533333333	0.6946222500000001	0.08885837000000052	0.14512731333333306	-0.05395406166666383
SVEN_4945	SMD07514	5318670	5319104	+	signal peptidase protein	0				0.11873850733333313	0.19844237433333323	0.2073021860000006	0.2648428006666652	0.1089570783333329	0.13434517533333157	0.12620698116666773
SVEN_4946	SMD07513	5319008	5319637	-	hypothetical protein	0				-0.0012100893333331086	0.049609208999999765	0.025644487666666826	0.15310635533333272	0.11575973266666661	0.051873331000000356	0.0018108829999992082
SVEN_4947	SMD07515	5319792	5320481	+	putative methyltransferase	0				-0.245497311666667	-0.6155860006666671	0.2133020213333321	0.18146108166666686	0.20127765433333433	0.07100756199999925	-0.11194921683333359
SVEN_4948	SMD07516	5320546	5321313	-	ATP-binding protein	0				-1.7832440153333335	0.03745488333333391	1.2684984330000013	-0.8894129883333326	-0.17560956933333394	-0.19290008333333208	-1.2504643643333333
SVEN_4949	SMD07517	5321310	5322260	-	ABC-type amino acid transport system%2C permease component	0				-1.432265521333334	-0.08703537233333414	1.326800374666667	-1.0643555216666654	-0.44335732133333394	-0.4021632496666676	-1.425671258166667
SVEN_4950	SMD07518	5322315	5323277	-	secreted protein	0				-1.4166618269999987	-0.008999505333333602	1.1845852590000003	-1.1395449810000002	-0.6858863146666678	-0.5628338866666658	-2.0880255131666674
SVEN_4951	SMD07521	5323814	5325025	+	NAD-dependent malic enzyme	0				-0.4499009100000002	-1.147180137666667	0.38376877166666645	0.43271758199999955	0.26074758566666745	0.2792118229999998	-0.49621143533333356
SVEN_4952	SMD07521.2	5325040	5325174	+	hypothetical protein	0				0.33362904066666577	0.35014652666666635	0.05249053766666645	0.48531700233333197	0.23058537399999857	0.20078774066666583	0.6243970136666652
SVEN_4953	SMD07522	5325185	5326156	+	putative dehydrogenase	0				-0.5102155039999996	-2.0520025916666658	0.0706894413333341	0.04183505399999987	-0.1360379036666659	0.15582147199999952	-0.03465497133333173
SVEN_4954	SMD07523	5326352	5327656	+	endoglycoceramidase	0				0.1287090630000005	-0.10212953066666675	0.009816283000000148	0.11963844766666654	0.02559686433333308	0.062051860333333764	0.2872556063333338
SVEN_4955	SMD07524	5327767	5328678	-	Transcriptional regulator%2C PadR family	0				0.05146813966666741	-0.12019011966666682	-0.04168782000000171	0.14936904133333329	0.08510899866666755	0.07786488900000066	0.03380609683333091
SVEN_4956	SMD07525	5328680	5329552	-	hypothetical protein	0				-0.08527667266666672	-0.04587884599999992	0.019104253666666793	0.050345527666666	0.35832337933333314	0.14756812899999971	-0.2890379928333333
SVEN_4957	SMD07528	5329703	5330557	+	putative membrane protei	0				-0.03182082966666755	-0.03299440800000042	-0.018709343333330963	-0.0020050476666675365	-0.10800977666666611	-0.1338759716666651	-0.09572251433333356
SVEN_4958	SMD07529	5330627	5330839	-	hypothetical protein	0				-0.06420235133333385	0.013849803666666105	-0.004963072000000679	-0.00978738100000065	-0.14046917166666706	-0.014006848999999377	-0.0475729265
SVEN_4959	SMD07532	5330907	5331302	+	hypothetical protein	0				0.17946481566666783	-0.6991382636666659	-0.06207906833333254	0.0067754806666657785	-0.08881009766666637	0.12599563366666633	0.23290297050000053
SVEN_4960	SMD07533	5331299	5333344	+	hypothetical protein	0				0.09003418400000118	-0.12727842366666664	-0.05572409166666592	0.0009541479999999325	0.11845820533333296	0.14221438733333525	0.3450694558333325
SVEN_4961	SMD07534	5333466	5334482	+	MoxR ATPases	0				-0.11912922266666737	-0.5120444219999989	-0.4575587090000006	0.04904207666666682	-0.17242583133333333	0.3359857860000002	0.07380757866666698
SVEN_4962	SMD07535	5334490	5337762	+	hypothetical protein	0				0.2560704980000015	-0.17215991233333217	-0.22912400933333288	0.13630399166666685	-0.03934725266666739	0.16255961333333335	0.15449085549999975
SVEN_4963	SMD07535.2	5337911	5338108	+	hypothetical protein	0				0.028414056666665743	0.2707164009999996	0.3604691090000003	0.33377968066666686	-0.40261985199999906	-0.02563823333333204	0.7644832913333346
SVEN_4964	SMD07537	5338196	5339476	+	hypothetical protein	0				0.00865742566666583	0.038655984333332505	-0.017011732666666113	0.156757113666667	0.05508500199999933	0.11462495833333364	0.20137707449999898
SVEN_4965	SMD07538	5339535	5342558	+	hypothetical protein	0				0.2535013353333335	-0.017841091000001086	-0.5638293619999999	0.28555269133333283	0.21132525566666782	0.4102934266666658	0.19303248200000045
SVEN_4966	SMD07539	5342642	5346442	-	Dihydrolipoamide succinyltransferase component (E2) of 2-oxoglutarate dehydrogenase complex or 2-oxoglutarate dehydrogenase E1 component	0				-0.6809772333333353	-0.34634351666666774	-1.5857471033333326	-0.2968920466666667	0.10406586666666584	-0.36753050999999815	-1.0611767749999999
SVEN_4967	SMD07541	5346733	5347851	-	putative two-component system sensor kinase	0				-0.9913075826666669	-0.15570793799999993	0.22414368299999943	-0.3518317033333327	0.11243805033333398	0.007409773000000008	-1.2993559013333336
SVEN_4968	SMD07542	5347848	5348585	-	putative two-component system response regulator	0				-0.3361824706666692	-0.23352974100000168	0.20589969166666755	-0.11986651299999806	-0.03215115366666765	-0.06936375499999947	-0.46975073500000164
SVEN_4969	SMD07543	5348657	5349328	-	hypothetical protein	0				-0.2443147993333321	-0.6803086923333321	0.15665278700000052	-0.05786935133333326	0.11706198533333279	0.07585563633333336	0.00940561266666684
SVEN_4970	SMD07546	5349537	5350148	-	hypothetical protein	0				-0.0011522523333331591	-0.1850840990000009	-0.20205463399999957	0.028582996666666638	0.06038756433333248	0.03380405800000119	-0.11793844266666742
SVEN_4971	SMD07547	5350145	5351467	-	hypothetical protein	0				0.15295907000000053	-0.14981695799999972	-0.019622449000000763	-0.011039570000000332	0.16385337266666777	0.025233383333333137	-0.013898468166666511
SVEN_4972	SMD07549	5351499	5352296	-	ABC transporter ATP-binding protein	0				0.18204295733333353	-0.17857981400000078	-0.18257758233333377	0.27186277333333386	0.05480832866666674	0.04572856899999955	-0.024470512833334013
SVEN_4973	SMD07549.1	5352293	5353438	-	hypothetical protein	0				0.16086684033333398	-0.00315662100000047	-0.12241451299999895	0.15232382133333466	0.13487866133333348	0.0998354893333353	0.29265901966666696
SVEN_4974	SMD07550	5353435	5354025	-	RNA polymerase ECF-subfamily sigma factor	0				-0.0020211479999998616	-0.16558388366666676	-0.0751995463333337	0.007371238666667779	0.10222175666666633	0.1352809033333333	0.16514726683333336
SVEN_4975	SMD07550.2	5354082	5354693	-	hypothetical protein	0				-0.15455796500000218	-0.6760715160000004	-0.43388094300000013	0.07613597633333313	0.0663751519999991	0.09840016766666437	-0.05157524900000077
SVEN_4976	SMD07554	5354738	5355391	-	hypothetical protein	0				-0.08629351766666638	-1.6977251676666665	-0.1751629123333327	0.6945584853333342	-0.007500963000000027	0.06612901600000054	-0.16849254450000029
SVEN_4977	SMD07556	5355522	5357933	+	ATP-dependent protease La Type I	0				0.1313530863333341	-0.5788049383333336	-0.3233304766666665	1.069653721999999	0.295516162666666	0.21269310433333288	0.37458794050000055
SVEN_4978	SMD07557.1	5358044	5358640	+	hypothetical protein	0				0.030649930000000047	-0.7250306923333341	0.2327385083333322	0.11483030999999944	-0.12451430833333266	-0.03219864566666608	-0.09868013650000051
SVEN_4979	SMD07558	5358712	5359599	-	Chitin binding protein	0				0.3682212906666651	0.3338260599999998	0.1709139550000014	0.2669049060000006	0.2995083576666673	0.2754595276666665	0.2211269471666668
SVEN_4980	SMD07559	5359791	5360621	-	putative secreted hydrolase	0				0.43042952700000026	0.047373838999999585	-0.030364267999999583	0.181067584	0.14773355600000038	0.10993162533333312	0.5085198548333327
SVEN_4981	SMD07561	5360888	5361478	+	Transcriptional regulator%2C MarR family	0				-0.1677085896666668	0.18124039866666664	0.17111514133333294	0.12229084399999923	0.015850403666667567	0.010439450999999877	-0.25304272333333255
SVEN_4982	SMD07562	5361483	5362310	-	hypothetical protein	0				-0.20989422833333293	0.04165397366666568	-0.18357524199999986	0.08266514500000088	0.3534077516666674	0.07071095199999977	-0.3501770476666666
SVEN_4983	SMD07564	5362634	5365537	+	putative sensor histidine kinase	0				-0.34308236899999756	0.6619541769999984	-0.022404599666664637	0.2039646846666674	0.6021435233333339	0.5689378729999994	-0.36393061366666934
SVEN_4984	SMD07565	5365534	5366025	+	hypothetical protein	0				-0.4621847849999998	1.1208482783333356	0.1124193499999997	0.3617772099999996	0.48547300666666615	0.35214949999999945	-0.6791984876666657
SVEN_4985	SMD07568	5366022	5366453	+	multi-component regulatory system-8	0				-0.1753674700000012	1.0375476640000016	0.26439146133333224	0.4667730139999975	0.28864447199999965	0.1687975513333324	-0.6016258866666666
SVEN_4986	SMD07569	5366434	5367171	+	putative ATP or GTP-binding protein	0				-1.029140762666664	1.4226879716666652	0.04872070333333234	0.38593733333333446	0.3834769866666683	0.34569250799999907	-1.1862391238333334
SVEN_4987	SMD07570	5367210	5368445	+	putative oxygenase subunit	0				-0.6527736883333333	1.3096715999999997	-0.04352393433333468	0.3919898886666662	0.3859889263333347	0.38053321299999965	-0.7756729098333341
SVEN_4988	SMD07571	5368511	5369038	+	hypothetical protein	0				-0.8833533863333329	1.2194797163333346	0.25660071866666456	0.20636417833333098	0.15595671366666508	0.20881502600000168	-0.8876426488333342
SVEN_4989	SMD07572	5369059	5370504	-	secreted protein	0				-0.06842156699999968	-0.05904357300000029	-0.06824641666666675	-0.019175033666666508	-0.05428159866666604	0.6757667686666666	0.3958489873333333
SVEN_4990	SMD07574	5370579	5370887	-	hypothetical protein	0				0.04133477799999952	-0.04326333600000076	-0.07152275733333369	-0.051592688333334635	-0.04515735100000029	-0.18061161466666675	-0.05962199899999998
SVEN_4991	SMD07575	5370916	5371668	-	Transcriptional regulator%2C TetR family	0				0.09467695500000062	0.05362835866666593	0.05797232833333332	0.1406011996666665	0.1643560293333337	0.016146842666667105	0.16623704116666715
SVEN_4992	SMD07576	5371791	5372735	-	putative membrane protein	1	123	10.8495	141	-0.04207131266666586	0.03943025533333255	-0.021364842999999745	-0.09633539833333327	-0.06426730699999972	0.11443009066666754	0.08249911616666683
SVEN_4993	SMD07580	5372984	5374093	+	hypothetical protein	1	123	10.8495	108	0.057403060000000394	0.06731671066666678	0.014475919666666393	0.018265457666666762	-0.07697701100000032	0.02550586266666688	0.036083440999999716
SVEN_4994	SMD07581	5374185	5375075	+	hypothetical protein	0				-0.5318319973333328	0.33351464500000016	-0.08210454299999981	-0.06935636866666695	0.12884553499999996	0.018604248333334183	-0.8698933068333332
SVEN_4995	SMD07582	5375115	5376590	-	Cell division protein FtsI	0				0.10038379233333306	0.13148221466666588	-0.21782551766666725	-0.5229874736666673	-0.7679008230000006	-0.16608285266666645	-0.07051487016666691
SVEN_4996	SMD07583	5376587	5377963	-	Cell division protein FtsW	0				-0.036082931333332624	-0.028203842666666645	-0.19892081466666767	-0.2670614836666676	-0.7412748899999997	-0.07064218000000011	-0.009144318333333068
SVEN_4997	SMD07584	5378043	5379323	-	putative two-component system sensor kinase	0				-0.004713890666667275	0.010543783666665973	-0.012865090333333384	-0.10672216466666651	-0.210407206666666	-0.1824038666666672	0.0060108500000009
SVEN_4998	SMD07585	5379320	5380138	-	putative lipoprotein	0				0.14654672466666696	-0.14539934133333343	-0.2783057159999993	-0.19282102333333384	-0.29953020833333355	-0.04960542800000045	0.4096588893333335
SVEN_4999	SMD07586	5380483	5382594	-	hypothetical protein	0				-0.147615547	-0.5888212269999995	-0.4634563813333328	0.22726106500000043	0.25959920966666683	0.03765775866666754	-0.0918508358333332
SVEN_5000	SMD07587	5382917	5384098	-	hypothetical protein	0				-0.2745840226666658	-0.055138966666667066	-0.1598876183333342	-0.08385716966666745	-0.2808278419999999	-0.3290218490000001	-0.18041641300000055
SVEN_5001	SMD07588	5384095	5384979	-	ATP-dependent DNA ligase clustered with Ku protein%2C LigD	0				0.1016652029999996	0.012208063333333463	-0.23296310799999986	-0.1823260943333338	-0.7653249716666659	-1.0040820623333335	-0.2035013861666668
SVEN_5002	SMD07590	5385040	5386080	+	Ku domain protein	0				0.12976621600000016	-0.04538732033333304	-0.13739204133333427	-0.3102330506666684	-0.9840299086666651	-0.8412175043333328	-0.284576538833333
SVEN_5003	SMD07593	5386392	5386886	+	Response regulator receiver	0				-0.0292478970000003	-2.317675932333332	-1.6127180033333346	0.39938241666666663	-0.10748454333333157	-0.20970676000000132	2.428338581500002
SVEN_5004	SMD07594	5386964	5387926	+	arginyl tRNA synthetase	0				0.030997386000001015	0.07459957400000228	0.2794522793333325	-0.18394358933333343	-0.20251698566666576	-0.12370051933333315	-0.2841896831666677
SVEN_5005	SMD07595	5387939	5389330	+	Diaminopimelate decarboxylase	0				-0.14418908600000258	0.4321294576666661	0.45918217100000014	-0.27106361899999953	-0.05358098199999972	-0.39832633833333375	-0.4031336623333326
SVEN_5006	SMD07597	5389465	5390757	+	Homoserine dehydrogenase	0				-1.2938496579999992	0.06539363966666656	-0.15345455666666652	-0.6145684840000012	0.2922303986666659	-1.253823002333334	-3.048238388833333
SVEN_5007	SMD07598	5390764	5391834	+	Threonine synthase	0				-0.41355115800000064	0.5615180233333312	-0.03044685166666561	-0.16734489233333427	0.49215826000000007	-0.1206687620000011	-0.6750207534999983
SVEN_5008	SMD07600	5392139	5393056	+	Homoserine kinase	0				-0.3246659353333321	-0.04549565033333458	0.40882947799999947	-0.7014708609999989	-0.341418569	-0.08925047266666652	-0.5610533981666652
SVEN_5009	SMD07602	5393472	5395508	+	Transcription termination factor Rho	0				-0.3464615933333324	0.6534151433333335	1.1710513966666678	-1.218608544666667	-0.009801940000000897	0.026272603333334033	-0.4571585033333321
SVEN_5010	SMD07603	5395709	5396812	+	Cell envelope-associated transcriptional attenuator LytR-CpsA-Psr%2C subfamily A1	0				0.15788268633333402	-1.8582498299999992	-0.03324466066666698	0.17396877633333396	0.1598033163333321	-0.004150561999999525	-0.5545209878333326
SVEN_5011	SMD07606	5396970	5397191	+	LSU ribosomal protein L31p	0				-0.030726146666665954	0.3696837333333356	0.7244883633333359	-0.22106057666666779	0.17718454666666794	-0.16504933000000044	-0.4497970416666668
SVEN_5012	SMD07607	5397289	5398365	+	Peptide chain release factor 1	0				-0.2706411073333346	-0.5378822106666661	0.5346361883333337	-0.34145225633333176	0.17464719933333228	0.046671882666665	-0.762525474666667
